"Municipality ID","Municipality","Year","GINI","Income Rate"
15036,"Hueypoxtla",2010,0.445699989795685,0.128518998622894
15036,"Hueypoxtla",2015,0.365458995103836,0.187871992588043
15037,"Huixquilucan",2010,0.50721400976181,0.0985699966549873
15037,"Huixquilucan",2015,0.428200006484985,0.124476999044418
15038,"Isidro Fabela",2010,0.451229989528656,0.100360997021198
15038,"Isidro Fabela",2015,0.38858699798584,0.143699005246162
15039,"Ixtapaluca",2010,0.424636989831924,0.124352999031544
15039,"Ixtapaluca",2015,0.393373012542725,0.169174998998642
15040,"Ixtapan de la Sal",2010,0.473226994276047,0.0979999974370003
15040,"Ixtapan de la Sal",2015,0.422102987766266,0.138692006468773
15041,"Ixtapan del Oro",2010,0.439891010522842,0.0962949991226196
15041,"Ixtapan del Oro",2015,0.422145992517471,0.151178002357483
15042,"Ixtlahuaca",2010,0.474541008472443,0.0940179973840714
15042,"Ixtlahuaca",2015,0.408255010843277,0.172646000981331
15043,"Xalatlaco",2010,0.464742004871368,0.104264996945858
15043,"Xalatlaco",2015,0.382073998451233,0.161584004759789
15044,"Jaltenco",2010,0.390821993350983,0.144033998250961
15044,"Jaltenco",2015,0.364971995353699,0.174622997641563
15045,"Jilotepec",2010,0.427863985300064,0.124141000211239
15045,"Jilotepec",2015,0.398788005113602,0.151308000087738
15046,"Jilotzingo",2010,0.425783008337021,0.127136006951332
15046,"Jilotzingo",2015,0.37813600897789,0.158667996525764
15047,"Jiquipilco",2010,0.462749004364014,0.0974429994821548
15047,"Jiquipilco",2015,0.392578989267349,0.150736004114151
15048,"Jocotitlán",2010,0.433319985866547,0.116553999483585
15048,"Jocotitlán",2015,0.402283012866974,0.160771995782852
15049,"Joquicingo",2010,0.410216987133026,0.143867999315262
15049,"Joquicingo",2015,0.377279013395309,0.155469000339508
15050,"Juchitepec",2010,0.419845014810562,0.142174005508423
15050,"Juchitepec",2015,0.376554995775223,0.184745997190475
15051,"Lerma",2010,0.460969001054764,0.124884001910686
15051,"Lerma",2015,0.386797994375229,0.167124003171921
15052,"Malinalco",2010,0.467947006225586,0.115305997431278
15052,"Malinalco",2015,0.446956008672714,0.130720004439354
15053,"Melchor Ocampo",2010,0.445942014455795,0.138973996043205
15053,"Melchor Ocampo",2015,0.382340997457504,0.1754419952631
15054,"Metepec",2010,0.443942993879318,0.10691100358963
15054,"Metepec",2015,0.412184000015259,0.149911999702454
15055,"Mexicaltzingo",2010,0.452147006988525,0.123869001865387
15055,"Mexicaltzingo",2015,0.389733999967575,0.151512995362282
15056,"Morelos",2010,0.480188995599747,0.0847899988293648
15056,"Morelos",2015,0.419901013374329,0.143454000353813
15057,"Naucalpan de Juárez",2010,0.472705990076065,0.119764998555183
15057,"Naucalpan de Juárez",2015,0.40386500954628,0.153152003884315
15058,"Nezahualcóyotl",2010,0.449842005968094,0.123912997543812
15058,"Nezahualcóyotl",2015,0.385185986757278,0.148487001657486
15059,"Nextlalpan",2010,0.426685005426407,0.11133100092411
15059,"Nextlalpan",2015,0.371372014284134,0.177230000495911
15060,"Nicolás Romero",2010,0.418467998504639,0.140428006649017
15060,"Nicolás Romero",2015,0.373032987117767,0.176661998033524
15061,"Nopaltepec",2010,0.420031011104584,0.136092007160187
15061,"Nopaltepec",2015,0.36965599656105,0.151552006602287
15062,"Ocoyoacac",2010,0.446570008993149,0.136611998081207
15062,"Ocoyoacac",2015,0.391043990850449,0.165543004870415
15063,"Ocuilan",2010,0.434816002845764,0.109130002558231
15063,"Ocuilan",2015,0.389676004648209,0.172061994671822
15064,"El Oro",2010,0.508913993835449,0.0824439972639084
15064,"El Oro",2015,0.426391988992691,0.125485002994537
15065,"Otumba",2010,0.445190012454987,0.106526002287865
15065,"Otumba",2015,0.376722007989883,0.183285996317863
15066,"Otzoloapan",2010,0.453121989965439,0.0949650034308434
15066,"Otzoloapan",2015,0.449173986911774,0.121285997331142
15067,"Otzolotepec",2010,0.486615002155304,0.110408000648022
15067,"Otzolotepec",2015,0.388033002614975,0.173841997981071
15068,"Ozumba",2010,0.42441201210022,0.122947998344898
15068,"Ozumba",2015,0.413798987865448,0.154402002692223
15069,"Papalotla",2010,0.442369997501373,0.10606499761343
15069,"Papalotla",2015,0.387869000434875,0.132935002446175
15070,"La Paz",2010,0.442416995763779,0.151361003518105
15070,"La Paz",2015,0.39240899682045,0.158390000462532
15071,"Polotitlán",2010,0.413046002388,0.108516998589039
15071,"Polotitlán",2015,0.367072999477386,0.173794999718666
15072,"Rayón",2010,0.421155005693436,0.0983780026435852
15072,"Rayón",2015,0.367146998643875,0.183467999100685
15073,"San Antonio la Isla",2010,0.406910985708237,0.12593799829483
15073,"San Antonio la Isla",2015,0.379949003458023,0.165044993162155
15074,"San Felipe del Progreso",2010,0.501123011112213,0.0711880028247833
15074,"San Felipe del Progreso",2015,0.418866008520126,0.133508995175362
15075,"San Martín de las Pirámides",2010,0.422183007001877,0.115451000630856
15075,"San Martín de las Pirámides",2015,0.388898998498917,0.151852995157242
15076,"San Mateo Atenco",2010,0.459969997406006,0.124941997230053
15076,"San Mateo Atenco",2015,0.409577012062073,0.16271199285984
15077,"San Simón de Guerrero",2010,0.499765008687973,0.081277996301651
15077,"San Simón de Guerrero",2015,0.45710700750351,0.124875001609325
15078,"Santo Tomás",2010,0.483175992965698,0.0775529965758324
15078,"Santo Tomás",2015,0.43817201256752,0.118813998997211
15079,"Soyaniquilpan de Juárez",2010,0.427731990814209,0.113383002579212
15079,"Soyaniquilpan de Juárez",2015,0.396048992872238,0.158828005194664
15080,"Sultepec",2010,0.497500002384186,0.0721160024404526
15080,"Sultepec",2015,0.489264011383057,0.10368400067091
15081,"Tecámac",2010,0.415995001792908,0.134176999330521
15081,"Tecámac",2015,0.365940004587173,0.177917003631592
15082,"Tejupilco",2010,0.506312012672424,0.0764079988002777
15082,"Tejupilco",2015,0.504633009433746,0.0923800021409988
15083,"Temamatla",2010,0.419993996620178,0.116449996829033
15083,"Temamatla",2015,0.362304002046585,0.184876993298531
15084,"Temascalapa",2010,0.448260992765427,0.13068599998951
15084,"Temascalapa",2015,0.365868002176285,0.199018001556396
15085,"Temascalcingo",2010,0.48012301325798,0.0999469980597496
15085,"Temascalcingo",2015,0.434031009674072,0.128759995102882
15086,"Temascaltepec",2010,0.47657299041748,0.0880519971251488
15086,"Temascaltepec",2015,0.442425012588501,0.131970003247261
15087,"Temoaya",2010,0.501266002655029,0.117303997278214
15087,"Temoaya",2015,0.428050994873047,0.142212003469467
15088,"Tenancingo",2010,0.4566850066185,0.115716002881527
15088,"Tenancingo",2015,0.42111200094223,0.142992004752159
15089,"Tenango del Aire",2010,0.414638996124268,0.125830993056297
15089,"Tenango del Aire",2015,0.378385007381439,0.168155997991562
15090,"Tenango del Valle",2010,0.428108990192413,0.127082005143166
15090,"Tenango del Valle",2015,0.400234997272491,0.16347000002861
15091,"Teoloyucan",2010,0.436302006244659,0.138035997748375
15091,"Teoloyucan",2015,0.377662986516953,0.174373999238014
15092,"Teotihuacán",2010,0.406298995018005,0.128527998924255
15092,"Teotihuacán",2015,0.374720990657806,0.178424999117851
15093,"Tepetlaoxtoc",2010,0.449932008981705,0.120567999780178
15093,"Tepetlaoxtoc",2015,0.375046998262405,0.17408199608326
15094,"Tepetlixpa",2010,0.441222995519638,0.110976003110409
15094,"Tepetlixpa",2015,0.403549998998642,0.157901003956795
15095,"Tepotzotlán",2010,0.474624991416931,0.116851001977921
15095,"Tepotzotlán",2015,0.377622991800308,0.167787000536919
15096,"Tequixquiac",2010,0.4271360039711,0.144631996750832
15096,"Tequixquiac",2015,0.371428996324539,0.183535993099213
15097,"Texcaltitlán",2010,0.501186013221741,0.0703070014715195
15097,"Texcaltitlán",2015,0.454463988542557,0.124256998300552
15098,"Texcalyacac",2010,0.443623006343842,0.125214993953705
15098,"Texcalyacac",2015,0.388276010751724,0.140564993023872
15099,"Texcoco",2010,0.450260013341904,0.117594003677368
15099,"Texcoco",2015,0.418123990297318,0.146291002631187
15100,"Tezoyuca",2010,0.415116012096405,0.136847004294395
15100,"Tezoyuca",2015,0.391422003507614,0.167383000254631
15101,"Tianguistenco",2010,0.46476799249649,0.104933999478817
15101,"Tianguistenco",2015,0.409085005521774,0.149437993764877
15102,"Timilpan",2010,0.442319989204407,0.122121997177601
15102,"Timilpan",2015,0.401634007692337,0.128775000572205
15103,"Tlalmanalco",2010,0.449629992246628,0.124292999505997
15103,"Tlalmanalco",2015,0.383275002241135,0.167685002088547
15104,"Tlalnepantla de Baz",2010,0.459241986274719,0.123466998338699
15104,"Tlalnepantla de Baz",2015,0.39487698674202,0.155591994524002
15105,"Tlatlaya",2010,0.499900996685028,0.0683809965848923
15105,"Tlatlaya",2015,0.455785006284714,0.120760999619961
15106,"Toluca",2010,0.460141003131866,0.10206600278616
15106,"Toluca",2015,0.425025999546051,0.14708000421524
15107,"Tonatico",2010,0.408879995346069,0.110552996397018
15107,"Tonatico",2015,0.400269985198975,0.130918994545937
15108,"Tultepec",2010,0.43512699007988,0.13459500670433
15108,"Tultepec",2015,0.37934398651123,0.160707995295525
15109,"Tultitlán",2010,0.397291004657745,0.14538599550724
15109,"Tultitlán",2015,0.375817000865936,0.168130993843079
15110,"Valle de Bravo",2010,0.478677004575729,0.103570997714996
15110,"Valle de Bravo",2015,0.406962990760803,0.143399998545647
15111,"Villa de Allende",2010,0.45941698551178,0.151760995388031
15111,"Villa de Allende",2015,0.403382003307343,0.161574006080627
15112,"Villa del Carbón",2010,0.435139000415802,0.132294997572899
15112,"Villa del Carbón",2015,0.4220370054245,0.132120996713638
15113,"Villa Guerrero",2010,0.419357001781464,0.106875002384186
15113,"Villa Guerrero",2015,0.375072002410889,0.144178003072739
15114,"Villa Victoria",2010,0.456286013126373,0.110689997673035
15114,"Villa Victoria",2015,0.389041990041733,0.15353000164032
15115,"Xonacatlán",2010,0.452003985643387,0.124812997877598
15115,"Xonacatlán",2015,0.383628994226456,0.160569995641708
15116,"Zacazonapan",2010,0.424353003501892,0.11931400001049
15116,"Zacazonapan",2015,0.444974005222321,0.0889950022101402
15117,"Zacualpan",2010,0.498153001070023,0.0864059999585152
15117,"Zacualpan",2015,0.502429008483887,0.0996090024709702
15118,"Zinacantepec",2010,0.474067002534866,0.110518001019955
15118,"Zinacantepec",2015,0.422713994979858,0.141442000865936
15119,"Zumpahuacán",2010,0.437216013669968,0.0832889974117279
15119,"Zumpahuacán",2015,0.40081200003624,0.104897998273373
15120,"Zumpango",2010,0.432009011507034,0.132549002766609
15120,"Zumpango",2015,0.380124002695084,0.179074004292488
15121,"Cuautitlán Izcalli",2010,0.420098006725311,0.12576599419117
15121,"Cuautitlán Izcalli",2015,0.386914998292923,0.14147000014782
15122,"Valle de Chalco Solidaridad",2010,0.411191999912262,0.151792004704475
15122,"Valle de Chalco Solidaridad",2015,0.384516000747681,0.173010006546974
15123,"Luvianos",2010,0.520651996135712,0.0731130018830299
15123,"Luvianos",2015,0.487562000751495,0.105415999889374
15124,"San José del Rincón",2010,0.463254988193512,0.0819559991359711
15124,"San José del Rincón",2015,0.392670005559921,0.110353998839855
15125,"Tonanitla",2010,0.406177997589111,0.131605997681618
15125,"Tonanitla",2015,0.375205993652344,0.152887001633644
16001,"Acuitzio",2010,0.423435986042023,0.106238998472691
16001,"Acuitzio",2015,0.382046014070511,0.156806007027626
16002,"Aguililla",2010,0.42764800786972,0.0954049974679947
16002,"Aguililla",2015,0.375274002552032,0.146116003394127
16003,"Álvaro Obregón",2010,0.421685993671417,0.127408996224403
16003,"Álvaro Obregón",2015,0.369516998529434,0.163983002305031
16004,"Angamacutiro",2010,0.440943002700806,0.104892998933792
16004,"Angamacutiro",2015,0.385031998157501,0.141531005501747
16005,"Angangueo",2010,0.438185006380081,0.116554997861385
16005,"Angangueo",2015,0.413311988115311,0.146601006388664
16006,"Apatzingán",2010,0.420863002538681,0.12712499499321
16006,"Apatzingán",2015,0.386489003896713,0.158831000328064
16007,"Aporo",2010,0.457150995731354,0.0772119984030724
16007,"Aporo",2015,0.395628988742828,0.115342997014523
16008,"Aquila",2010,0.454340010881424,0.117974996566772
16008,"Aquila",2015,0.423088997602463,0.149426996707916
16009,"Ario",2010,0.396010011434555,0.15871399641037
16009,"Ario",2015,0.391609013080597,0.139825001358986
16010,"Arteaga",2010,0.512180984020233,0.0781359970569611
16010,"Arteaga",2015,0.408904999494553,0.131546005606651
16011,"Briseñas",2010,0.405496001243591,0.151014000177383
16011,"Briseñas",2015,0.369859009981155,0.17773400247097
16012,"Buenavista",2010,0.396880000829697,0.140013992786407
16012,"Buenavista",2015,0.348309010267258,0.147460997104645
16013,"Carácuaro",2010,0.482241004705429,0.0749630033969879
16013,"Carácuaro",2015,0.425734996795654,0.107481002807617
16014,"Coahuayana",2010,0.420020997524261,0.124448001384735
16014,"Coahuayana",2015,0.385843992233276,0.127265006303787
16015,"Coalcomán de Vázquez Pallares",2010,0.505483984947205,0.087566003203392
16015,"Coalcomán de Vázquez Pallares",2015,0.415491014719009,0.134553000330925
16016,"Coeneo",2010,0.450253993272781,0.109183996915817
16016,"Coeneo",2015,0.407532006502151,0.157204002141953
16017,"Contepec",2010,0.385663002729416,0.154321998357773
16017,"Contepec",2015,0.379303008317947,0.13842000067234
16018,"Copándaro",2010,0.40531399846077,0.119232997298241
16018,"Copándaro",2015,0.361203014850616,0.162485003471375
16019,"Cotija",2010,0.437222987413406,0.113884001970291
16019,"Cotija",2015,0.385515004396439,0.158044993877411
16020,"Cuitzeo",2010,0.421763986349106,0.138732001185417
16020,"Cuitzeo",2015,0.383762001991272,0.159759998321533
16021,"Charapan",2010,0.420812010765076,0.128322005271912
16021,"Charapan",2015,0.386451005935669,0.154028996825218
16022,"Charo",2010,0.394502013921738,0.154626995325089
16022,"Charo",2015,0.361342996358871,0.168346002697945
16023,"Chavinda",2010,0.414923012256622,0.119041003286839
16023,"Chavinda",2015,0.359162986278534,0.163475006818771
16024,"Cherán",2010,0.524178981781006,0.0918809995055199
16024,"Cherán",2015,0.440068989992142,0.138457998633385
16025,"Chilchota",2010,0.463396012783051,0.102981999516487
16025,"Chilchota",2015,0.414177000522614,0.150444000959396
16026,"Chinicuila",2010,0.43079400062561,0.109856002032757
16026,"Chinicuila",2015,0.400683999061584,0.132190003991127
16027,"Chucándiro",2010,0.401567995548248,0.103784002363682
16027,"Chucándiro",2015,0.368295013904572,0.163332000374794
16028,"Churintzio",2010,0.4062420129776,0.132947996258736
16028,"Churintzio",2015,0.362311989068985,0.165000006556511
16029,"Churumuco",2010,0.45507401227951,0.123988002538681
16029,"Churumuco",2015,0.384600013494492,0.149575993418694
16030,"Ecuandureo",2010,0.448150992393494,0.112828999757767
16030,"Ecuandureo",2015,0.364349007606506,0.146461993455887
16031,"Epitacio Huerta",2010,0.384211987257004,0.113967001438141
16031,"Epitacio Huerta",2015,0.376226007938385,0.127479001879692
16032,"Erongarícuaro",2010,0.443626999855042,0.12270800024271
16032,"Erongarícuaro",2015,0.387006998062134,0.153991997241974
16033,"Gabriel Zamora",2010,0.434136003255844,0.130934998393059
16033,"Gabriel Zamora",2015,0.374727010726929,0.160456001758575
16034,"Hidalgo",2010,0.451781988143921,0.106326997280121
16034,"Hidalgo",2015,0.430931001901627,0.139045998454094
16035,"La Huacana",2010,0.460586994886398,0.0776289999485016
16035,"La Huacana",2015,0.399587005376816,0.132145002484322
16036,"Huandacareo",2010,0.42289200425148,0.130922004580498
16036,"Huandacareo",2015,0.375874996185303,0.159619003534317
16037,"Huaniqueo",2010,0.43470698595047,0.10453200340271
16037,"Huaniqueo",2015,0.393117994070053,0.13672299683094
16038,"Huetamo",2010,0.506749987602234,0.0910080000758171
16038,"Huetamo",2015,0.435326009988785,0.119414001703262
16039,"Huiramba",2010,0.414452999830246,0.113945998251438
16039,"Huiramba",2015,0.353538990020752,0.153589993715286
16040,"Indaparapeo",2010,0.417250990867615,0.124109998345375
16040,"Indaparapeo",2015,0.383058995008469,0.149178996682167
16041,"Irimbo",2010,0.390175014734268,0.169355005025864
16041,"Irimbo",2015,0.37474000453949,0.149902999401093
16042,"Ixtlán",2010,0.404020994901657,0.123522996902466
16042,"Ixtlán",2015,0.336432009935379,0.175739005208015
16043,"Jacona",2010,0.410533994436264,0.145245000720024
16043,"Jacona",2015,0.368954002857208,0.173867002129555
16044,"Jiménez",2010,0.442609012126923,0.112055003643036
16044,"Jiménez",2015,0.399421989917755,0.150039002299309
16045,"Jiquilpan",2010,0.432144999504089,0.114320002496243
16045,"Jiquilpan",2015,0.403142988681793,0.145456001162529
16046,"Juárez",2010,0.444516986608505,0.0890830010175705
16046,"Juárez",2015,0.374056994915009,0.145529001951218
16047,"Jungapeo",2010,0.407499998807907,0.124961003661156
16047,"Jungapeo",2015,0.366230010986328,0.144464999437332
16048,"Lagunillas",2010,0.417145997285843,0.105259999632835
16048,"Lagunillas",2015,0.358336985111237,0.156826004385948
16049,"Madero",2010,0.423456013202667,0.144207000732422
16049,"Madero",2015,0.390576004981995,0.139357000589371
16050,"Maravatío",2010,0.437418013811111,0.110092997550964
16050,"Maravatío",2015,0.397895991802216,0.135001003742218
16051,"Marcos Castellanos",2010,0.431199014186859,0.103168003261089
16051,"Marcos Castellanos",2015,0.374599009752274,0.151952996850014
16052,"Lázaro Cárdenas",2010,0.426232010126114,0.126975998282433
16052,"Lázaro Cárdenas",2015,0.397020012140274,0.151401996612549
16053,"Morelia",2010,0.452425003051758,0.111207000911236
16053,"Morelia",2015,0.419699996709824,0.143151000142097
16054,"Morelos",2010,0.390060007572174,0.131312996149063
16054,"Morelos",2015,0.388242989778519,0.136457994580269
16055,"Múgica",2010,0.415145993232727,0.127845004200935
16055,"Múgica",2015,0.374599993228912,0.15200999379158
16056,"Nahuatzen",2010,0.437793999910355,0.123928003013134
16056,"Nahuatzen",2015,0.420612990856171,0.156258001923561
16057,"Nocupétaro",2010,0.476271003484726,0.105460003018379
16057,"Nocupétaro",2015,0.434035986661911,0.106380000710487
16058,"Nuevo Parangaricutiro",2010,0.391458988189697,0.152719005942345
16058,"Nuevo Parangaricutiro",2015,0.340599000453949,0.203299999237061
16059,"Nuevo Urecho",2010,0.392540991306305,0.135924994945526
16059,"Nuevo Urecho",2015,0.32913801074028,0.180365994572639
16060,"Numarán",2010,0.398880988359451,0.157199993729591
16060,"Numarán",2015,0.354467004537582,0.174979001283646
16061,"Ocampo",2010,0.430314004421234,0.120746001601219
16061,"Ocampo",2015,0.389317989349365,0.141341000795364
16062,"Pajacuarán",2010,0.422358989715576,0.103605002164841
16062,"Pajacuarán",2015,0.381889998912811,0.151420995593071
16063,"Panindícuaro",2010,0.456569999456406,0.117972999811172
16063,"Panindícuaro",2015,0.39520800113678,0.131909996271133
16064,"Parácuaro",2010,0.425321996212006,0.12890000641346
16064,"Parácuaro",2015,0.347790986299515,0.156779006123543
16065,"Paracho",2010,0.518545985221863,0.0975309982895851
16065,"Paracho",2015,0.449380993843079,0.134064003825188
16066,"Pátzcuaro",2010,0.451988011598587,0.122440002858639
16066,"Pátzcuaro",2015,0.426432013511658,0.144141003489494
16067,"Penjamillo",2010,0.489219009876251,0.0755570009350777
16067,"Penjamillo",2015,0.380131989717484,0.130327999591827
16068,"Peribán",2010,0.382064014673233,0.185451000928879
16068,"Peribán",2015,0.343975007534027,0.200218006968498
16069,"La Piedad",2010,0.429080009460449,0.128876999020576
16069,"La Piedad",2015,0.386097997426987,0.165781006217003
16070,"Purépero",2010,0.410840004682541,0.153318002820015
16070,"Purépero",2015,0.360632002353668,0.175523996353149
16071,"Puruándiro",2010,0.440654993057251,0.11004900187254
16071,"Puruándiro",2015,0.414631992578506,0.140928000211716
16072,"Queréndaro",2010,0.4393669962883,0.126107007265091
16072,"Queréndaro",2015,0.388307005167007,0.162247002124786
16073,"Quiroga",2010,0.453790992498398,0.107074998319149
16073,"Quiroga",2015,0.395092993974686,0.1649090051651
16074,"Cojumatlán de Régules",2010,0.415250986814499,0.120623998343945
16074,"Cojumatlán de Régules",2015,0.37185201048851,0.13842000067234
16075,"Los Reyes",2010,0.441330999135971,0.114509999752045
16075,"Los Reyes",2015,0.400254011154175,0.141843006014824
16076,"Sahuayo",2010,0.426131993532181,0.119622997939587
16076,"Sahuayo",2015,0.38449901342392,0.163173004984856
16077,"San Lucas",2010,0.451494008302689,0.110596999526024
16077,"San Lucas",2015,0.414499998092651,0.13111999630928
16078,"Santa Ana Maya",2010,0.433396011590958,0.12015700340271
16078,"Santa Ana Maya",2015,0.396454989910126,0.144962996244431
16079,"Salvador Escalante",2010,0.393270999193192,0.145456001162529
16079,"Salvador Escalante",2015,0.373847007751465,0.16380600631237
16080,"Senguio",2010,0.385080009698868,0.165019005537033
16080,"Senguio",2015,0.369762003421783,0.151344001293182
16081,"Susupuato",2010,0.389535009860992,0.180648997426033
16081,"Susupuato",2015,0.379678010940552,0.134091004729271
16082,"Tacámbaro",2010,0.425240010023117,0.117255002260208
16082,"Tacámbaro",2015,0.39207398891449,0.151660993695259
16083,"Tancítaro",2010,0.377644002437592,0.125193998217583
16083,"Tancítaro",2015,0.35112801194191,0.169342994689941
16084,"Tangamandapio",2010,0.436096996068954,0.120746001601219
16084,"Tangamandapio",2015,0.399412989616394,0.14351299405098
16085,"Tangancícuaro",2010,0.423377007246017,0.119263999164104
16085,"Tangancícuaro",2015,0.388790011405945,0.147034004330635
16086,"Tanhuato",2010,0.45890399813652,0.0983970016241074
16086,"Tanhuato",2015,0.38596299290657,0.151647001504898
16087,"Taretan",2010,0.418175011873245,0.124617002904415
16087,"Taretan",2015,0.355239003896713,0.181496992707253
16088,"Tarímbaro",2010,0.45975199341774,0.107722997665405
16088,"Tarímbaro",2015,0.411462008953094,0.146041005849838
16089,"Tepalcatepec",2010,0.434695988893509,0.115249998867512
16089,"Tepalcatepec",2015,0.369942009449005,0.155815005302429
16090,"Tingambato",2010,0.450619995594025,0.137878000736237
16090,"Tingambato",2015,0.402278989553452,0.158706992864609
16091,"Tingüindín",2010,0.427641987800598,0.138703003525734
16091,"Tingüindín",2015,0.373355001211166,0.167061001062393
16092,"Tiquicheo de Nicolás Romero",2010,0.477755010128021,0.0827720016241074
16092,"Tiquicheo de Nicolás Romero",2015,0.448727995157242,0.10393700003624
16093,"Tlalpujahua",2010,0.409819006919861,0.116719998419285
16093,"Tlalpujahua",2015,0.388545006513596,0.15030500292778
16094,"Tlazazalca",2010,0.41169199347496,0.121609002351761
16094,"Tlazazalca",2015,0.366997987031937,0.135323002934456
16095,"Tocumbo",2010,0.423283994197845,0.131488993763924
16095,"Tocumbo",2015,0.384539991617203,0.164599001407623
16096,"Tumbiscatío",2010,0.431740999221802,0.0808110013604164
16096,"Tumbiscatío",2015,0.405030995607376,0.113591000437737
16097,"Turicato",2010,0.476738005876541,0.0913039967417717
16097,"Turicato",2015,0.42077100276947,0.142400994896889
16098,"Tuxpan",2010,0.461131006479263,0.110059000551701
16098,"Tuxpan",2015,0.401693999767303,0.135117992758751
16099,"Tuzantla",2010,0.419274002313614,0.103653997182846
16099,"Tuzantla",2015,0.406156003475189,0.114490002393723
16100,"Tzintzuntzan",2010,0.446824997663498,0.115304000675678
16100,"Tzintzuntzan",2015,0.403057008981705,0.137898996472359
16101,"Tzitzio",2010,0.438710987567902,0.109747000038624
16101,"Tzitzio",2015,0.408587008714676,0.118179999291897
16102,"Uruapan",2010,0.43901801109314,0.123260997235775
16102,"Uruapan",2015,0.393721014261246,0.156810000538826
16103,"Venustiano Carranza",2010,0.425996989011765,0.123485997319221
16103,"Venustiano Carranza",2015,0.39801499247551,0.149960994720459
16104,"Villamar",2010,0.435476988554001,0.113820001482964
16104,"Villamar",2015,0.409031003713608,0.133125007152557
16105,"Vista Hermosa",2010,0.399594992399216,0.135589003562927
16105,"Vista Hermosa",2015,0.383603990077972,0.150675997138023
16106,"Yurécuaro",2010,0.435806006193161,0.113718003034592
16106,"Yurécuaro",2015,0.399486005306244,0.14554999768734
16107,"Zacapu",2010,0.43163600564003,0.137260004878044
16107,"Zacapu",2015,0.417840003967285,0.154445007443428
16108,"Zamora",2010,0.441017985343933,0.130080997943878
16108,"Zamora",2015,0.393231004476547,0.156463995575905
16109,"Zináparo",2010,0.43810299038887,0.116058997809887
16109,"Zináparo",2015,0.373791009187698,0.152843996882439
16110,"Zinapécuaro",2010,0.4323990046978,0.107568003237247
16110,"Zinapécuaro",2015,0.388411998748779,0.155349001288414
16111,"Ziracuaretiro",2010,0.410032004117966,0.130615994334221
16111,"Ziracuaretiro",2015,0.357033997774124,0.178958997130394
16112,"Zitácuaro",2010,0.453074991703033,0.11506099998951
16112,"Zitácuaro",2015,0.425686985254288,0.134373992681503
16113,"José Sixto Verduzco",2010,0.439913988113403,0.103795997798443
16113,"José Sixto Verduzco",2015,0.390870004892349,0.148284003138542
17001,"Amacuzac",2010,0.475789994001389,0.107547998428345
17001,"Amacuzac",2015,0.399617999792099,0.127991005778313
17002,"Atlatlahucan",2010,0.509898006916046,0.0805239975452423
17002,"Atlatlahucan",2015,0.424180001020432,0.10453599691391
17003,"Axochiapan",2010,0.430559009313583,0.138380005955696
17003,"Axochiapan",2015,0.421160012483597,0.137979999184608
17004,"Ayala",2010,0.464347988367081,0.10954699665308
17004,"Ayala",2015,0.401975005865097,0.144687995314598
17005,"Coatlán del Río",2010,0.42977100610733,0.11302799731493
17005,"Coatlán del Río",2015,0.39029398560524,0.132718995213509
17006,"Cuautla",2010,0.46204999089241,0.124388001859188
17006,"Cuautla",2015,0.401571005582809,0.144236996769905
17007,"Cuernavaca",2010,0.452372997999191,0.109710000455379
17007,"Cuernavaca",2015,0.411716014146805,0.123419001698494
17008,"Emiliano Zapata",2010,0.433349013328552,0.134802997112274
17008,"Emiliano Zapata",2015,0.402382999658585,0.141206994652748
17009,"Huitzilac",2010,0.454043000936508,0.139394000172615
17009,"Huitzilac",2015,0.396257013082504,0.133840993046761
17010,"Jantetelco",2010,0.453988999128342,0.130252003669739
17010,"Jantetelco",2015,0.389661014080048,0.134592995047569
17011,"Jiutepec",2010,0.432808995246887,0.124788001179695
17011,"Jiutepec",2015,0.399641007184982,0.139577999711037
17012,"Jojutla",2010,0.432204008102417,0.123667001724243
17012,"Jojutla",2015,0.402384012937546,0.137281998991966
17013,"Jonacatepec de Leandro Valle",2010,0.436874985694885,0.145105004310608
17013,"Jonacatepec de Leandro Valle",2015,0.404599010944366,0.130068004131317
17014,"Mazatepec",2010,0.475717008113861,0.0853909999132156
17014,"Mazatepec",2015,0.402817994356155,0.108828999102116
17015,"Miacatlán",2010,0.451160997152328,0.139933004975319
17015,"Miacatlán",2015,0.406913012266159,0.138036996126175
17016,"Ocuituco",2010,0.452506989240646,0.120633997023106
17016,"Ocuituco",2015,0.399603009223938,0.131888002157211
17017,"Puente de Ixtla",2010,0.43284198641777,0.128334000706673
17017,"Puente de Ixtla",2015,0.398501008749008,0.149721994996071
17018,"Temixco",2010,0.454034000635147,0.136070996522903
17018,"Temixco",2015,0.415731012821198,0.136649996042252
17019,"Tepalcingo",2010,0.438331991434097,0.120397999882698
17019,"Tepalcingo",2015,0.395242005586624,0.133375003933907
17020,"Tepoztlán",2010,0.494255989789963,0.0905579999089241
17020,"Tepoztlán",2015,0.41125699877739,0.111736997961998
17021,"Tetecala",2010,0.436507999897003,0.114706002175808
17021,"Tetecala",2015,0.403055012226105,0.121312998235226
17022,"Tetela del Volcán",2010,0.446460992097855,0.146440997719765
17022,"Tetela del Volcán",2015,0.370009005069733,0.14648400247097
17023,"Tlalnepantla",2010,0.423985004425049,0.138089999556541
17023,"Tlalnepantla",2015,0.348670989274979,0.141415998339653
17024,"Tlaltizapán de Zapata",2010,0.439081013202667,0.132792994379997
